Year,Location,Siteyear,DAS,Trial,joined_PlotIDstring,613ExG_mean,613ExR_mean,613GNDVI_mean,613NDRE_mean,NDVI_mean,Thresh_mean,HAreamean,pntcounts,Plot Yield,PeakStand,Normalized Plot Yield,HAAdjustedYield,,,,
2025,SVREC,2025SVREC,13,2501,902,4.024984248,999.715125,0.041756493,-0.036900664,0.177429151,0.036928472,0.980351056,92,2821.558623,0.728220809,1.136411164,2878.110454,,,,
2025,SVREC,2025SVREC,13,2501,903,4.923165452,994.8467749,0.031664123,-0.038676989,0.167429967,0.046089768,0.946834105,70,2512.662402,0.730614809,1.012000099,2653.751474,,,,
2025,SVREC,2025SVREC,13,2501,904,6.009343746,954.6132893,0.024551588,-0.036351914,0.162169767,0.044882861,0.984143185,82,2036.761331,0.737628359,0.820326147,2069.57825,,,,
2025,SVREC,2025SVREC,13,2501,905,5.618536077,882.859949,0.026525387,-0.031708147,0.165871571,0.032528569,0.961122047,73,2436.39879,0.59459091,0.981284161,2534.952556,,,,
2025,SVREC,2025SVREC,13,2501,1001,4.981321721,1207.852934,0.048121188,-0.031997807,0.179075645,0.028674719,0.969506416,82,2241.155464,0.651805192,0.902647944,2311.64583,,,,
2025,SVREC,2025SVREC,13,2501,1002,5.5910523,1105.07871,0.047599424,-0.036320743,0.180560844,0.042355004,0.965660542,88,2431.991166,0.667765937,0.979508946,2518.474205,,,,
2025,SVREC,2025SVREC,13,2501,1003,4.872014026,1022.281372,0.029171409,-0.044502904,0.164667528,0.023860399,0.947454754,77,3479.095448,0.640976622,1.401240746,3672.043898,,,,
2025,SVREC,2025SVREC,13,2501,1004,6.192023229,814.6020874,0.026270714,-0.04470125,0.168043537,0.040349532,0.987750861,96,2230.347849,0.729253707,0.898295068,2258.006484,,,,
2025,SVREC,2025SVREC,13,2501,1005,5.669762727,776.8259249,0.027020937,-0.038518293,0.169658511,0.031535975,0.942617572,81,2971.280728,0.626632494,1.19671325,3152.159281,,,,
2025,SVREC,2025SVREC,13,2501,1101,5.086091626,1185.772978,0.047037597,-0.034049104,0.177782342,0.027427663,0.948342174,87,2109.880689,0.609476812,0.849775706,2224.809512,,,,
2025,SVREC,2025SVREC,13,2501,1102,5.953051772,1191.447365,0.057303768,-0.033841601,0.186394212,0.04094609,0.984580334,87,2095.245679,0.667775627,0.843881308,2128.059648,,,,
2025,SVREC,2025SVREC,13,2501,1103,6.395308046,1269.449737,0.059944385,-0.033219791,0.186232827,0.033956369,0.933449992,63,2686.431967,0.701878254,1.081987542,2877.960244,,,,
2025,SVREC,2025SVREC,13,2501,1104,8.357804197,1209.665951,0.066184223,-0.030538924,0.195102968,0.055662083,0.977162125,78,2575.649558,0.67187244,1.037368811,2635.846695,,,,
2025,SVREC,2025SVREC,13,2501,1105,7.995809138,1182.990457,0.060143243,-0.028148225,0.190265615,0.037909499,0.947088308,77,2133.657528,0.521012755,0.859352067,2252.860172,,,,
2025,SVREC,2025SVREC,13,2501,1201,6.421875856,1198.531672,0.062964301,-0.028927695,0.192853651,0.050457459,0.986549292,84,2539.600682,0.720690031,1.022849762,2574.225842,,,,
2025,SVREC,2025SVREC,13,2501,1202,6.104246575,1233.284121,0.058341918,-0.031956728,0.186320024,0.037972603,0.9780374,77,2787.440153,0.756841645,1.122669606,2850.034317,,,,
2025,SVREC,2025SVREC,13,2501,1203,8.026582625,1247.196596,0.065450575,-0.029073995,0.192835149,0.046505892,0.948256693,83,3309.006338,0.718267944,1.332735642,3489.568133,,,,
2025,SVREC,2025SVREC,13,2501,1204,8.953188807,1310.091589,0.064955273,-0.027843253,0.191463067,0.039959438,0.973371972,72,2657.545132,0.631885087,1.070353078,2730.246204,,,,
2025,SVREC,2025SVREC,13,2501,1205,8.19323473,1353.676138,0.06161249,-0.026787846,0.187280992,0.019857573,0.884218585,75,2516.709046,0.576469947,1.013629925,2846.252147,,,,
2025,SVREC,2025SVREC,13,2501,1301,6.0063279,883.1839581,0.053044034,-0.030676714,0.1915907,0.055417066,0.980315678,71,2397.371807,0.774175044,0.96556565,2445.510014,,,,
2025,SVREC,2025SVREC,13,2501,1302,5.887536994,937.5397732,0.053855599,-0.033742251,0.190500778,0.052696481,0.987988918,82,2774.460222,0.711157228,1.117441808,2808.189618,,,,
2025,SVREC,2025SVREC,13,2501,1303,6.556602998,1053.673859,0.058543032,-0.033316188,0.191538607,0.048970979,0.97333552,73,2521.395525,0.665137239,1.015517452,2590.469035,,,,
2025,SVREC,2025SVREC,13,2501,1304,6.61237232,1246.521642,0.058356309,-0.032875436,0.186873859,0.035846318,0.981318461,88,2855.379345,0.672263172,1.150032801,2909.737724,,,,
2025,SVREC,2025SVREC,13,2501,1305,7.292940919,1259.102653,0.058092253,-0.031296145,0.18616819,0.030993094,0.983906244,95,2493.1884,0.653834603,1.004156748,2533.969487,,,,
2025,SVREC,2025SVREC,13,2501,1401,5.781550604,622.6342842,0.051198036,-0.035610678,0.197277801,0.072131327,0.984635853,71,3092.515748,0.900305911,1.245541876,3140.771016,,,,
2025,SVREC,2025SVREC,13,2501,1402,4.874140058,680.5328547,0.043697737,-0.040227516,0.188269423,0.06016171,0.983011611,72,2922.590023,0.871549865,1.177102578,2973.098171,,,,
2025,SVREC,2025SVREC,13,2501,1403,5.230783986,895.9907546,0.048136609,-0.039423215,0.18648284,0.046529471,0.954122086,77,2516.370991,0.744414705,1.01349377,2637.36793,,,,
2025,SVREC,2025SVREC,13,2501,1404,5.59792854,1063.946076,0.052026636,-0.037056245,0.185909057,0.043566418,0.977452517,82,2454.329004,0.758743072,0.988505735,2510.944482,,,,
2025,SVREC,2025SVREC,13,2501,1405,6.117801764,1073.335636,0.058872339,-0.031956033,0.1921655,0.051010904,0.982136998,77,3346.199611,0.691377239,1.347715608,3407.059929,,,,
2025,SVREC,2025SVREC,13,2501,1501,3.37176922,689.8396875,0.040834509,-0.037259323,0.185493564,0.049828697,0.990667493,79,3497.646534,0.701039081,1.408712382,3530.595844,,,,
2025,SVREC,2025SVREC,13,2501,1502,3.2917032,839.1261291,0.044106666,-0.038266844,0.184204102,0.040990794,0.979240709,81,4040.77475,0.731895139,1.627462744,4126.436649,,,,
2025,SVREC,2025SVREC,13,2501,1503,4.156813325,1036.814865,0.056486256,-0.033249506,0.189864428,0.047230289,0.955509787,70,2681.214567,0.740818497,1.079886181,2806.056624,,,,
2025,SVREC,2025SVREC,13,2501,1504,4.765911395,1121.202296,0.059205889,-0.030545488,0.190630859,0.052494589,0.983212118,76,2398.328572,0.670428832,0.965950997,2439.278898,,,,
2025,SVREC,2025SVREC,13,2501,1505,6.006275692,1105.572222,0.059880072,-0.027186946,0.191684067,0.052918608,0.967941241,68,2980.355747,0.773698555,1.200368306,3079.066808,,,,
2025,SVREC,2025SVREC,13,2501,1601,3.440018629,1075.401485,0.049117772,-0.02997882,0.182590436,0.045941429,0.980004375,82,2414.168235,0.736477077,0.972330581,2463.425977,,,,
2025,SVREC,2025SVREC,13,2501,1602,3.38437089,1023.434744,0.051542973,-0.032835801,0.185758803,0.052334502,0.987442132,90,2240.757874,0.699738191,0.902487811,2269.254877,,,,
2025,SVREC,2025SVREC,13,2501,1603,3.299975344,1045.830228,0.054529028,-0.033652489,0.187891523,0.04742076,0.953741001,64,2636.690297,0.623180108,1.061953583,2764.576855,,,,
2025,SVREC,2025SVREC,13,2501,1604,4.142344367,922.0311158,0.055011948,-0.033414548,0.192175278,0.059458571,0.963270812,80,2877.6244,0.766157879,1.158992221,2987.347238,,,,
2025,SVREC,2025SVREC,13,2501,1605,3.708019398,1158.600367,0.054501898,-0.030500496,0.185684126,0.034384504,0.981718098,90,2914.114053,0.70392082,1.173688796,2968.381717,,,,
2025,SVREC,2025SVREC,13,2501,1701,3.220160605,1214.956083,0.050358674,-0.031611203,0.179504744,0.04426234,0.969705807,75,2709.284329,0.720222817,1.091191561,2793.924002,,,,
2025,SVREC,2025SVREC,13,2501,1702,3.682916804,1171.584616,0.053719957,-0.033819441,0.183590392,0.049188863,0.974282798,72,2927.747335,0.734436435,1.179179738,3005.028254,,,,
2025,SVREC,2025SVREC,13,2501,1703,4.913131645,973.6247506,0.056484496,-0.034211088,0.19202882,0.06165735,0.957477445,59,3110.537402,0.78084287,1.252800279,3248.679557,,,,
2025,SVREC,2025SVREC,13,2501,1704,5.121254451,935.0090822,0.05317513,-0.033737885,0.190230002,0.053382635,0.980733126,74,3121.350394,0.717004314,1.25715532,3182.670506,,,,
2025,SVREC,2025SVREC,13,2501,1705,5.46753389,975.7200164,0.04724439,-0.033107499,0.183367416,0.040586061,0.973059186,75,3045.905944,0.753782293,1.226769308,3130.237079,,,,
2025,SVREC,2025SVREC,13,2501,1801,3.618206224,1089.383005,0.054436283,-0.028117747,0.187328312,0.046679816,0.977015475,90,3802.077012,0.757858801,1.531324824,3891.521792,,,,
2025,SVREC,2025SVREC,13,2501,1802,4.592828969,953.9321904,0.057216867,-0.028696684,0.192893868,0.062671195,0.979092616,74,2743.861629,0.766445482,1.105117917,2802.453603,,,,
2025,SVREC,2025SVREC,13,2501,1803,5.333068493,841.7953918,0.057313277,-0.026322557,0.196332641,0.06509589,0.96790362,58,2909.808719,0.808361323,1.171954779,3006.300068,,,,
2025,SVREC,2025SVREC,13,2501,1804,5.382583438,858.1104948,0.053600872,-0.025272794,0.192613156,0.057708116,0.980862465,82,1766.879585,0.686775891,0.711628555,1801.353042,,,,
2025,SVREC,2025SVREC,13,2501,1805,6.410870339,811.0156862,0.052796579,-0.024221127,0.193339673,0.06377558,0.94480697,68,2921.782696,0.759011469,1.176777419,3092.465222,,,,
2025,SVREC,2025SVREC,13,2501,1901,3.508521482,1110.084278,0.051519056,-0.031340652,0.183980643,0.049923279,0.98228411,81,2411.347945,0.666175186,0.97119468,2454.837577,,,,
2025,SVREC,2025SVREC,13,2501,1902,4.669899189,917.2727156,0.051808263,-0.032625498,0.189041314,0.063938199,0.982247334,79,3537.513347,0.701207189,1.424769143,3601.448662,,,,
2025,SVREC,2025SVREC,13,2501,1903,5.400679396,764.3796622,0.044686764,-0.031492114,0.186848722,0.051338246,0.98691381,86,3130.767957,0.639290102,1.260948339,3172.281029,,,,
2025,SVREC,2025SVREC,13,2501,1904,6.556386446,698.2119979,0.047498014,-0.028129051,0.191556842,0.061933328,0.985273211,83,1906.704916,0.595708131,0.767944616,1935.204261,,,,
2025,SVREC,2025SVREC,13,2501,1905,5.824278787,893.1163421,0.044680987,-0.027346739,0.183260079,0.039971508,0.981792334,81,3020.713583,0.545174482,1.216622831,3076.733723,,,,
2025,SVREC,2025SVREC,13,2501,2001,4.332338118,1192.867267,0.051183782,-0.03434854,0.181117019,0.045688616,0.979696357,84,3217.70314,0.619777045,1.29596236,3284.388185,,,,
2025,SVREC,2025SVREC,13,2501,2002,5.073888387,1030.057708,0.052620909,-0.035418232,0.186719598,0.056847758,0.976816243,80,2341.175341,0.63293245,0.942931957,2396.740797,,,,
2025,SVREC,2025SVREC,13,2501,2003,5.960165475,913.8511929,0.063331121,-0.030311734,0.200157576,0.069532342,0.980443262,71,3459.584646,0.791831609,1.393382573,3528.592403,,,,
2025,SVREC,2025SVREC,13,2501,2004,8.269322447,731.6538155,0.062809533,-0.029585512,0.205321766,0.08444067,0.97411829,65,2882.803534,0.731222386,1.161078169,2959.39781,,,,
2025,SVREC,2025SVREC,13,2501,2005,6.210892554,985.1770535,0.057383021,-0.027818938,0.193163492,0.050079448,0.97475622,79,2390.812344,0.783667896,0.96292376,2452.728482,,,,
2025,SVREC,2025SVREC,13,2501,2101,6.079160732,960.2124742,0.051652726,-0.031856233,0.187787682,0.069984661,0.961341475,69,2888.931582,0.756888877,1.163546302,3005.104489,,,,
2025,SVREC,2025SVREC,13,2501,2102,4.883996822,1110.703323,0.045462769,-0.035317132,0.177094607,0.032795419,0.966588896,77,2796.343384,0.583601374,1.126255472,2893.001767,,,,
2025,SVREC,2025SVREC,13,2501,2103,6.421662648,1003.731423,0.05540413,-0.032562406,0.190164914,0.052361903,0.97668696,81,2305.023238,0.680338613,0.928371333,2360.043015,,,,
2025,SVREC,2025SVREC,13,2501,2104,6.583883788,1036.220726,0.056515736,-0.030873476,0.190729697,0.047060436,0.971638962,70,2102.902295,0.536623986,0.846965087,2164.283625,,,,
2025,SVREC,2025SVREC,13,2501,2105,7.301923498,961.2945256,0.057053476,-0.029684109,0.193326722,0.063349408,0.977141816,73,2278.344728,0.623572383,0.917626295,2331.641826,,,,
2025,SVREC,2025SVREC,13,2501,2201,5.63876483,761.6073377,0.050715225,-0.023666768,0.19278634,0.0505795,0.974994077,77,2822.477434,0.716946098,1.136781225,2894.866236,,,,
2025,SVREC,2025SVREC,13,2501,2202,5.033710637,938.5681151,0.058370957,-0.026613848,0.194603258,0.05429331,0.982483002,83,1698.426037,0.617502726,0.684058199,1728.707808,,,,
2025,SVREC,2025SVREC,13,2501,2203,5.703598147,1042.805098,0.065650688,-0.028097283,0.1988439,0.068071579,0.963762304,64,2321.030344,0.71322445,0.934818357,2408.301647,,,,
2025,SVREC,2025SVREC,13,2501,2204,5.705133122,1163.791005,0.059701372,-0.029792511,0.190908973,0.049304262,0.976780214,81,2457.192865,0.668323185,0.989659184,2515.604667,,,,
2025,SVREC,2025SVREC,13,2501,2205,5.787165863,1185.697754,0.065832287,-0.02561147,0.195638877,0.050887379,0.979258557,86,1785.500096,0.593711585,0.719128154,1823.31835,,,,
2025,SVREC,2025SVREC,13,2501,2301,5.278397413,903.3865773,0.049341267,-0.026468063,0.188402103,0.041928147,0.976378814,80,2151.989197,0.530960427,0.866735332,2204.051508,,,,
2025,SVREC,2025SVREC,13,2501,2302,5.172935214,954.8099057,0.05866951,-0.026235873,0.195346432,0.055033557,0.976504684,80,2715.146798,0.742606701,1.093552729,2780.474935,,,,
2025,SVREC,2025SVREC,13,2501,2303,5.478619367,869.2639031,0.056880397,-0.025896452,0.196073077,0.058430352,0.976378814,79,2537.28961,0.710549307,1.021918955,2598.673357,,,,
2025,SVREC,2025SVREC,13,2501,2304,5.709508682,848.6215975,0.054931372,-0.023344837,0.195093433,0.05132278,0.963982356,69,2268.439601,0.724123801,0.913636905,2353.196183,,,,
2025,SVREC,2025SVREC,13,2501,2305,6.286332512,802.2341495,0.050467096,-0.021436593,0.191765218,0.043522323,0.974683775,79,2277.895717,0.689686246,0.917445451,2337.061286,,,,
2025,SVREC,2025SVREC,13,2501,2401,5.078389482,725.8893018,0.046360211,-0.026712022,0.190713997,0.040071213,0.981589836,83,2925.180118,0.831822154,1.178145765,2980.043202,,,,
2025,SVREC,2025SVREC,13,2501,2402,4.404744296,715.0431312,0.04262407,-0.032644575,0.186704537,0.033637385,0.988627044,96,3280.815945,0.774500969,1.321381678,3318.557756,,,,
2025,SVREC,2025SVREC,13,2501,2403,4.917691865,578.9486477,0.044998645,-0.035364331,0.19277854,0.051291887,0.979950788,77,2457.192865,0.725976509,0.989659184,2507.465574,,,,
2025,SVREC,2025SVREC,13,2501,2404,6.410296455,375.8129978,0.044765421,-0.034441265,0.198431885,0.068935284,0.981080145,76,2527.72465,0.779158021,1.018066571,2576.47111,,,,
2025,SVREC,2025SVREC,13,2501,2405,6.782931507,480.8087067,0.036959229,-0.031006186,0.187853253,0.045232877,0.972332592,74,2702.955012,0.772959393,1.088642365,2779.866719,,,,
2025,SVREC,2025SVREC,13,2502,101,7.671194982,1415.530892,0.054377899,-0.031648856,0.178248881,0.059297198,0.977746186,83,2554.977854,0.745666002,1.029043074,2613.129962,,,,
2025,SVREC,2025SVREC,13,2502,102,8.136346196,1434.370659,0.061325182,-0.032752813,0.184544406,0.071475554,0.965148919,69,1877.931703,0.75946469,0.756355914,1945.742948,,,,
2025,SVREC,2025SVREC,13,2502,103,6.73987236,1279.472043,0.049823681,-0.037779299,0.177552634,0.04812512,0.980862116,83,2321.849746,0.774707874,0.935148379,2367.152027,,,,
2025,SVREC,2025SVREC,13,2502,104,6.185823492,995.4886701,0.048691125,-0.038156131,0.184370429,0.053319451,0.966882951,73,2150.501488,0.685048385,0.866136142,2224.159073,,,,
2025,SVREC,2025SVREC,13,2502,105,5.762527054,982.9785977,0.046200873,-0.037160595,0.18263473,0.046108326,0.943822682,81,2507.106803,0.726848313,1.009762525,2656.332435,,,,
2025,SVREC,2025SVREC,13,2502,201,9.049845261,1092.103766,0.064794465,-0.022818749,0.197004852,0.049461836,0.982411373,84,2025.010323,0.625085208,0.81559331,2061.265147,,,,
2025,SVREC,2025SVREC,13,2502,202,8.208858332,1243.92279,0.063501083,-0.024307501,0.192004105,0.033143421,0.983578172,89,2500.475898,0.614269332,1.007091861,2542.223861,,,,
2025,SVREC,2025SVREC,13,2502,203,7.564539551,1065.338768,0.055516326,-0.030122006,0.189389513,0.036934543,0.970000182,73,2288.403514,0.661186816,0.921677572,2359.178438,,,,
2025,SVREC,2025SVREC,13,2502,204,7.037611286,882.2235584,0.061324445,-0.02815565,0.199669393,0.064374743,0.982776846,116,2479.224289,0.738075085,0.998532562,2522.672669,,,,
2025,SVREC,2025SVREC,13,2502,205,6.011505273,978.6226597,0.064117424,-0.025517011,0.200061078,0.057334612,0.994386323,167,2620.922652,0.658157694,1.055603005,2635.718726,,,,
2025,SVREC,2025SVREC,13,2502,301,9.69481587,874.2292909,0.028461034,-0.033269676,0.169023056,0.036003946,0.967517909,77,2161.963655,0.629346997,0.870752645,2234.546394,,,,
2025,SVREC,2025SVREC,13,2502,302,10.13071233,845.8475723,0.021825159,-0.038013871,0.16368028,0.039534247,0.978620639,84,2058.128505,0.61662213,0.828931992,2103.091252,,,,
2025,SVREC,2025SVREC,13,2502,303,9.452039782,886.1033069,0.022928109,-0.042107593,0.163754394,0.035316036,0.987551262,90,3049.955048,0.586814924,1.228400126,3088.401752,,,,
2025,SVREC,2025SVREC,13,2502,304,7.815540096,1150.234148,0.045861554,-0.036371366,0.177983928,0.031825153,0.948675889,81,3044.601522,0.609413753,1.226243939,3209.316857,,,,
2025,SVREC,2025SVREC,13,2502,305,8.276237949,1114.998242,0.055936709,-0.033195574,0.188818525,0.052831946,0.97960374,91,2636.191281,0.662641407,1.061752599,2691.079233,,,,
2025,SVREC,2025SVREC,13,2502,401,7.544655328,850.485745,0.046224385,-0.033325349,0.186204355,0.058061512,0.94885908,77,2750.242702,0.807033831,1.107687958,2898.473293,,,,
2025,SVREC,2025SVREC,13,2502,402,7.617404413,860.5058571,0.034833584,-0.040980362,0.175367508,0.040345347,0.954995352,83,2518.499016,0.710716041,1.014350854,2637.18458,,,,
2025,SVREC,2025SVREC,13,2502,403,7.009776804,1023.711494,0.043968268,-0.041414975,0.179536101,0.047980282,0.983065986,85,2341.22729,0.74784318,0.94295288,2381.556603,,,,
2025,SVREC,2025SVREC,13,2502,404,7.18093881,1357.118741,0.066044712,-0.035670105,0.190456823,0.053900748,0.957387089,95,2577.556064,0.760083012,1.038136675,2692.282039,,,,
2025,SVREC,2025SVREC,13,2502,405,6.217413944,1555.668779,0.069069299,-0.032501387,0.188138484,0.036121465,0.981682979,96,2662.406376,0.686563089,1.072310993,2712.08367,,,,
2025,SVREC,2025SVREC,13,2502,501,6.505711859,1014.966874,0.052548316,-0.029417352,0.186847193,0.057693888,0.952977199,76,3166.35798,0.849707826,1.275282579,3322.595738,,,,
2025,SVREC,2025SVREC,13,2502,502,6.184519734,1179.229684,0.05682834,-0.030757467,0.186601691,0.043931966,0.952666497,76,3082.456789,0.740819614,1.241490529,3235.609522,,,,
2025,SVREC,2025SVREC,13,2502,503,6.174452695,1269.709154,0.060058139,-0.032724466,0.186611752,0.044907801,0.941657857,67,3617.744959,0.760474136,1.457083233,3841.888996,,,,
2025,SVREC,2025SVREC,13,2502,504,5.907512393,1446.937716,0.065918845,-0.03122857,0.18707553,0.040725221,0.929372095,81,3289.174621,0.769119454,1.324748219,3539.136411,,,,
2025,SVREC,2025SVREC,13,2502,505,5.966525134,1471.445824,0.06978597,-0.028627667,0.190287446,0.048924805,0.959682858,79,2868.164538,0.771899156,1.155182166,2988.658716,,,,
2025,SVREC,2025SVREC,13,2502,601,5.262641489,1002.470064,0.044227731,-0.03135949,0.179483214,0.02935292,0.956471811,79,2574.870799,0.893206269,1.037055157,2692.050899,,,,
2025,SVREC,2025SVREC,13,2502,602,5.896450596,1026.914672,0.059469831,-0.03074994,0.193494595,0.049088667,0.962525518,78,3402.653351,0.8033154,1.370452921,3535.130537,,,,
2025,SVREC,2025SVREC,13,2502,603,5.229814515,1214.119488,0.05672407,-0.034014131,0.185685338,0.027891175,0.971965513,76,2618.14855,0.70657309,1.054485708,2693.664039,,,,
2025,SVREC,2025SVREC,13,2502,604,5.967289464,1357.368467,0.073432947,-0.029992571,0.196899066,0.061969207,0.936883737,71,3141.613573,0.730095868,1.26531652,3353.258733,,,,
2025,SVREC,2025SVREC,13,2502,605,5.977556725,1455.706461,0.074633106,-0.027779571,0.195917513,0.059574701,0.964368382,71,3070.166843,0.822724666,1.236540629,3183.603797,,,,
2025,SVREC,2025SVREC,13,2502,701,7.691966243,824.2205227,0.039775418,-0.036067911,0.180436666,0.060335379,0.926451825,73,3037.683071,0.835982738,1.223457463,3278.835433,,,,
2025,SVREC,2025SVREC,13,2502,702,7.534213554,831.0388703,0.035782386,-0.038254059,0.176622096,0.050156139,0.961743853,78,2794.248512,0.748586413,1.125411742,2905.397839,,,,
2025,SVREC,2025SVREC,13,2502,703,7.365068925,868.5157171,0.042722739,-0.038005299,0.181961492,0.058181918,0.970619327,72,2151.989197,0.740436786,0.866735332,2217.129968,,,,
2025,SVREC,2025SVREC,13,2502,704,6.021018305,1225.421473,0.057228595,-0.033940489,0.185415426,0.042584676,0.955346565,78,2839.627905,0.791217194,1.143688749,2972.353708,,,,
2025,SVREC,2025SVREC,13,2502,705,6.859687586,1222.860581,0.069484599,-0.030299671,0.197258204,0.071882708,0.968378078,71,2488.357548,0.77667968,1.002211074,2569.613671,,,,
2025,SVREC,2025SVREC,13,2502,801,6.181735961,885.4018858,0.03809156,-0.030435891,0.177448937,0.032559542,0.946597164,79,2907.809271,0.72898523,1.171149482,3071.855042,,,,
2025,SVREC,2025SVREC,13,2502,802,6.751239556,744.9903848,0.033047507,-0.035157417,0.176613473,0.039967128,0.959533358,75,2942.167227,0.768667923,1.184987494,3066.247987,,,,
2025,SVREC,2025SVREC,13,2502,803,6.457954172,855.4842016,0.040237601,-0.035406932,0.180078071,0.041881373,0.962906254,84,3039.973905,0.752137219,1.22438012,3157.081899,,,,
2025,SVREC,2025SVREC,13,2502,804,6.354429686,1126.864198,0.060324344,-0.031315639,0.191290383,0.05827742,0.944373565,77,2747.34204,0.818633608,1.106519687,2909.168725,,,,
2025,SVREC,2025SVREC,13,2502,805,5.873548422,1336.205379,0.062859785,-0.029673863,0.188250097,0.043739045,0.950878536,74,2638.154167,0.88144527,1.062543172,2774.438656,,,,
2025,SVREC,2025SVREC,13,2502,901,6.514136986,781.5271836,0.047138608,-0.029495365,0.188306494,0.047808219,0.942771743,66,2882.803534,0.800589713,1.161078169,3057.795861,,,,
2025,SVREC,2025SVREC,13,2502,902,7.093053843,796.017953,0.058736576,-0.031446507,0.199339905,0.065817235,0.911312811,78,2286.277127,0.845231593,0.920821148,2508.773167,,,,
2025,SVREC,2025SVREC,13,2502,903,6.312672893,1029.340621,0.059049801,-0.03392693,0.192540541,0.047410369,0.965185374,74,2860.10217,0.82636542,1.151934966,2963.26721,,,,
2025,SVREC,2025SVREC,13,2502,904,5.999890444,1213.488439,0.06172853,-0.032602426,0.189485186,0.040700063,0.939526491,88,3183.998464,0.718214091,1.282387462,3388.939529,,,,
2025,SVREC,2025SVREC,13,2502,905,5.538358266,1391.973122,0.064271663,-0.029387665,0.187674439,0.028741301,0.955000273,83,2322.31136,0.851292692,0.935334299,2431.738949,,,,
2025,SVREC,2025SVREC,13,2502,1001,6.427429072,914.6940408,0.056817454,-0.025925305,0.19418838,0.052031986,0.983688124,83,2759.814312,0.768579466,1.111543021,2805.578562,,,,
2025,SVREC,2025SVREC,13,2502,1002,7.031440857,1034.333306,0.062453901,-0.026507798,0.196635432,0.050338236,0.919276054,82,2102.902295,0.750873649,0.846965087,2287.563443,,,,
2025,SVREC,2025SVREC,13,2502,1003,6.818712329,1107.061277,0.062829149,-0.030981699,0.195020189,0.055643836,0.960864731,74,2684.307087,0.747309478,1.081131725,2793.636815,,,,
2025,SVREC,2025SVREC,13,2502,1004,6.330438356,1254.601956,0.065781741,-0.031658305,0.193032151,0.045917808,0.929338218,76,2482.077252,0.70499099,0.999681621,2670.800796,,,,
2025,SVREC,2025SVREC,13,2502,1005,6.69974248,1285.549855,0.065828529,-0.031292693,0.192784474,0.04509342,0.95496218,81,3037.416075,0.80130569,1.223349928,3180.666354,,,,
2025,SVREC,2025SVREC,13,2502,1101,7.89379537,1026.554089,0.053869443,-0.026839258,0.188583646,0.033173538,0.945334573,81,2217.787354,0.595284819,0.893236202,2346.034322,,,,
2025,SVREC,2025SVREC,13,2502,1102,8.662521229,1020.812497,0.061122408,-0.027384783,0.196144396,0.054155481,0.931633434,78,2364.796668,0.661922678,0.952445685,2538.333836,,,,
2025,SVREC,2025SVREC,13,2502,1103,7.69542104,1255.707577,0.060715359,-0.031282954,0.188813822,0.031978736,0.977889575,84,2287.635827,0.565838628,0.921368378,2339.360072,,,,
2025,SVREC,2025SVREC,13,2502,1104,7.172310812,1407.955115,0.065751686,-0.031502574,0.188661132,0.030714012,0.95625786,76,2065.247503,0.564856527,0.83179924,2159.718199,,,,
2025,SVREC,2025SVREC,13,2502,1105,7.381218497,1496.504427,0.066361675,-0.030378976,0.187728062,0.025997151,0.955068263,72,2160.080181,0.638401746,0.869994057,2261.702398,,,,
2025,SVREC,2025SVREC,13,2502,1201,9.155498329,1018.282954,0.066926748,-0.025930681,0.200804674,0.059722755,0.949399391,72,2195.954628,0.673112113,0.884442852,2312.993508,,,,
2025,SVREC,2025SVREC,13,2502,1202,8.837565398,1017.900392,0.063209707,-0.029898331,0.197462772,0.052647437,0.932782911,82,2302.355387,0.69105358,0.92729683,2468.264973,,,,
2025,SVREC,2025SVREC,13,2502,1203,8.581141072,1116.855448,0.06357463,-0.030306009,0.194871067,0.050065768,0.971074983,78,2409.050173,0.624750772,0.97026923,2480.807574,,,,
2025,SVREC,2025SVREC,13,2502,1204,8.331095523,1133.237343,0.062199345,-0.025881878,0.192403916,0.053926673,0.931855875,78,2174.879873,0.637407286,0.875954782,2333.923015,,,,
2025,SVREC,2025SVREC,13,2502,1205,7.709343414,1217.660783,0.06227516,-0.021557008,0.1902433,0.043416331,0.947814516,76,1834.723209,0.655098029,0.738953258,1935.740778,,,,
2025,SVREC,2025SVREC,13,2502,1301,8.522332438,1089.664405,0.062008066,-0.029546765,0.193728872,0.055104949,0.967808968,74,2712.684367,0.736977176,1.092560961,2802.91303,,,,
2025,SVREC,2025SVREC,13,2502,1302,9.280113963,993.686108,0.056879392,-0.031947359,0.19164015,0.060405994,0.970108448,74,2567.927621,0.802053467,1.034258723,2647.052117,,,,
2025,SVREC,2025SVREC,13,2502,1303,9.648495313,684.273157,0.023741367,-0.036690826,0.168565496,0.043112427,0.978181619,86,2658.314529,0.719352373,1.07066296,2717.608343,,,,
2025,SVREC,2025SVREC,13,2502,1304,10.4826386,201.5638301,-0.019488007,-0.039464352,0.140754084,0.03535312,0.978054026,84,2656.377905,0.684848485,1.069882966,2715.982793,,,,
2025,SVREC,2025SVREC,13,2502,1305,10.47001288,118.2744294,-0.040668371,-0.041505816,0.12260649,0.020438916,0.976834469,86,1810.279936,0.630476347,0.729108484,1853.210542,,,,
2025,SVREC,2025SVREC,13,2502,1401,7.100068503,906.6087741,0.06491247,-0.025449253,0.202085742,0.066091245,0.974847811,85,2766.289226,0.780616981,1.114150858,2837.662653,,,,
