Combocode,MasonPlot#,distance,Trial
25042404,2404,0.047876831,2504
25042404,2404,0.145854722,2504
25042404,2404,0.073890571,2504
25042404,2404,0.18634799,2504
25042404,2404,0.134649506,2504
25042404,2404,0.091475941,2504
25042404,2404,0.127410335,2504
25042404,2404,0.073814975,2504
25042404,2404,0.047876831,2504
25042404,2404,0.134649506,2504
25042404,2404,0.127410335,2504
25042404,2404,0.130321039,2504
25042404,2404,0.09939816,2504
25042404,2404,0.065919645,2504
25042404,2404,0.133615311,2504
25042404,2404,0.065681718,2504
25042404,2404,0.092541498,2504
25042404,2404,0.051294586,2504
25042404,2404,0.07452446,2504
25042404,2404,0.093074813,2504
25042404,2404,0.102673978,2504
25042404,2404,0.062231193,2504
25042404,2404,0.13002241,2504
25042404,2404,0.065681718,2504
25042404,2404,0.061129541,2504
25042404,2404,0.062231193,2504
25042404,2404,0.104084762,2504
25042404,2404,0.104230031,2504
25042404,2404,0.105198598,2504
25042404,2404,0.08650544,2504
25042404,2404,0.051294586,2504
25042404,2404,0.086396468,2504
25042404,2404,0.181855565,2504
25042404,2404,0.177435015,2504
25042404,2404,0.090674495,2504
25042404,2404,0.07452446,2504
25042404,2404,0.149642534,2504
25042404,2404,0.097268189,2504
25042404,2404,0.155256116,2504
25042404,2404,0.097268189,2504
25042404,2404,0.10475509,2504
25042404,2404,0.10475509,2504
25042404,2404,0.08650544,2504
25042404,2404,0.090674495,2504
25042304,2304,0.071958994,2504
25042304,2304,0.079118118,2504
25042304,2304,0.059901389,2504
25042304,2304,0.094462131,2504
25042304,2304,0.079118118,2504
25042304,2304,0.059901389,2504
25042304,2304,0.072967316,2504
25042304,2304,0.091679997,2504
25042304,2304,0.072967316,2504
25042304,2304,0.124911024,2504
25042304,2304,0.091679997,2504
25042304,2304,0.135394927,2504
25042304,2304,0.06715778,2504
25042304,2304,0.06715778,2504
25042304,2304,0.124595172,2504
25042304,2304,0.095952125,2504
25042304,2304,0.085753079,2504
25042304,2304,0.095952125,2504
25042304,2304,0.132022896,2504
25042304,2304,0.056763581,2504
25042304,2304,0.109244787,2504
25042304,2304,0.137508895,2504
25042304,2304,0.085753079,2504
25042304,2304,0.073892852,2504
25042304,2304,0.056763581,2504
25042304,2304,0.112092189,2504
25042304,2304,0.082140983,2504
25042304,2304,0.112092189,2504
25042304,2304,0.082140983,2504
25042304,2304,0.116148146,2504
25042304,2304,0.115780185,2504
25042304,2304,0.079831336,2504
25042304,2304,0.116148146,2504
25042304,2304,0.093628452,2504
25042304,2304,0.115780185,2504
25042304,2304,0.079831336,2504
25042304,2304,0.131682581,2504
25042304,2304,0.109553276,2504
25042304,2304,0.109553276,2504
25042304,2304,0.141023415,2504
25042304,2304,0.131044432,2504
25042304,2304,0.131044432,2504
25042304,2304,0.141023415,2504
25042204,2204,0.105318979,2504
25042204,2204,0.110107276,2504
25042204,2204,0.109688239,2504
25042204,2204,0.105318979,2504
25042204,2204,0.143285107,2504
25042204,2204,0.12228864,2504
25042204,2204,0.052014777,2504
25042204,2204,0.07148747,2504
25042204,2204,0.097090645,2504
25042204,2204,0.055509511,2504
25042204,2204,0.07148747,2504
25042204,2204,0.110107276,2504
25042204,2204,0.055509511,2504
25042204,2204,0.09720823,2504
25042204,2204,0.097090645,2504
25042204,2204,0.052014777,2504
25042204,2204,0.052285349,2504
25042204,2204,0.036057742,2504
25042204,2204,0.056228971,2504
25042204,2204,0.036057742,2504
25042204,2204,0.05096393,2504
25042204,2204,0.050993348,2504
25042404,2404,0.059241006,2504
25042404,2404,0.099376451,2504
25042204,2204,0.114235515,2504
25042404,2404,0.06898161,2504
25042204,2204,0.072427448,2504
25042204,2204,0.072427448,2504
25042204,2204,0.05096393,2504
25042204,2204,0.081057804,2504
25042204,2204,0.087768243,2504
25042404,2404,0.066229856,2504
25042404,2404,0.125234819,2504
25042204,2204,0.056167513,2504
25042204,2204,0.052285349,2504
25042404,2404,0.059241006,2504
25042404,2404,0.086691291,2504
25042204,2204,0.050993348,2504
25042204,2204,0.047025087,2504
25042204,2204,0.097850638,2504
25042204,2204,0.091509884,2504
25042404,2404,0.153692528,2504
25042404,2404,0.125234819,2504
25042404,2404,0.06898161,2504
25042404,2404,0.098357585,2504
25042204,2204,0.047025087,2504
25042404,2404,0.072375547,2504
25042204,2204,0.060588269,2504
25042404,2404,0.087424106,2504
25042204,2204,0.07174981,2504
25042404,2404,0.066229856,2504
25042404,2404,0.089015159,2504
25042404,2404,0.108070583,2504
25042404,2404,0.077273568,2504
25042404,2404,0.108070583,2504
25042204,2204,0.086917983,2504
25042404,2404,0.072375547,2504
25042204,2204,0.07174981,2504
25042404,2404,0.074028349,2504
25042404,2404,0.057238646,2504
25042404,2404,0.070716979,2504
25042404,2404,0.070716979,2504
25042404,2404,0.056889633,2504
25042204,2204,0.060588269,2504
25042404,2404,0.108540943,2504
25042204,2204,0.097177568,2504
25042404,2404,0.158169394,2504
25042404,2404,0.087424106,2504
25042404,2404,0.098357585,2504
25042404,2404,0.113800684,2504
25042204,2204,0.097850638,2504
25042204,2204,0.097177568,2504
25042204,2204,0.108206115,2504
25042204,2204,0.062826504,2504
25042404,2404,0.056889633,2504
25042404,2404,0.197647814,2504
25042404,2404,0.093391734,2504
25042404,2404,0.071608191,2504
25042204,2204,0.062826504,2504
25042204,2204,0.069444838,2504
25042404,2404,0.180652376,2504
25042404,2404,0.116769705,2504
25042204,2204,0.112359463,2504
25042404,2404,0.100189692,2504
25042404,2404,0.116769705,2504
25042204,2204,0.069444838,2504
25042404,2404,0.093391734,2504
25042404,2404,0.132996156,2504
25042404,2404,0.071608191,2504
25042404,2404,0.194718778,2504
25042404,2404,0.212722539,2504
25042304,2304,0.187386033,2504
25042404,2404,0.175509044,2504
25042104,2104,0.115192633,2504
25042104,2104,0.041263826,2504
25042104,2104,0.106473601,2504
25042304,2304,0.132567546,2504
25042304,2304,0.245216322,2504
25042104,2104,0.129411111,2504
25042304,2304,0.121476484,2504
25042104,2104,0.164983996,2504
25042104,2104,0.129411111,2504
25042304,2304,0.080627562,2504
25042104,2104,0.198562731,2504
25042304,2304,0.121476484,2504
25042304,2304,0.226423867,2504
25042304,2304,0.122000671,2504
25042104,2104,0.041263826,2504
25042304,2304,0.075415288,2504
25042104,2104,0.081090281,2504
25042304,2304,0.204607864,2504
25042104,2104,0.106473601,2504
25042104,2104,0.09978917,2504
25042304,2304,0.075415288,2504
25042104,2104,0.116918357,2504
25042304,2304,0.038910205,2504
25042104,2104,0.060310579,2504
25042104,2104,0.17771733,2504
25042304,2304,0.099004061,2504
25042104,2104,0.081090281,2504
25042304,2304,0.23859697,2504
25042304,2304,0.074400935,2504
25042104,2104,0.09978917,2504
25042304,2304,0.038910205,2504
25042304,2304,0.036780002,2504
25042104,2104,0.134230049,2504
25042304,2304,0.181726287,2504
25042104,2104,0.148310889,2504
25042104,2104,0.024520001,2504
25042104,2104,0.099892863,2504
25042104,2104,0.097849058,2504
25042304,2304,0.228101312,2504
25042104,2104,0.157033385,2504
25042304,2304,0.074574668,2504
25042104,2104,0.060310579,2504
25042104,2104,0.070260459,2504
25042304,2304,0.072447942,2504
25042304,2304,0.08254943,2504
25042104,2104,0.067650346,2504
25042104,2104,0.056866202,2504
25042104,2104,0.065359621,2504
25042304,2304,0.036780002,2504
25042104,2104,0.09612934,2504
25042104,2104,0.024520001,2504
25042104,2104,0.051106316,2504
25042104,2104,0.056866202,2504
25042304,2304,0.072447942,2504
25042104,2104,0.084186132,2504
25042104,2104,0.065359621,2504
25042304,2304,0.136335881,2504
25042104,2104,0.111862003,2504
25042104,2104,0.067650346,2504
25042104,2104,0.126596003,2504
25042104,2104,0.130837172,2504
25042104,2104,0.062513979,2504
25042304,2304,0.099750262,2504
25042304,2304,0.099750262,2504
25042104,2104,0.13847173,2504
25042304,2304,0.102599956,2504
25042104,2104,0.104247834,2504
25042104,2104,0.099410957,2504
25042104,2104,0.072350132,2504
25042304,2304,0.102599956,2504
25042304,2304,0.13188073,2504
25042104,2104,0.062513979,2504
25042304,2304,0.108243643,2504
25042104,2104,0.072350132,2504
25042104,2104,0.089019946,2504
25042004,2004,0.08597797,2504
25042204,2204,0.077539048,2504
25042204,2204,0.064607596,2504
25042004,2004,0.146380879,2504
25042004,2004,0.06743,2504
25042004,2004,0.146380879,2504
25042204,2204,0.086344797,2504
25042204,2204,0.096712981,2504
25042204,2204,0.091252622,2504
25042004,2004,0.059319079,2504
25042004,2004,0.08597797,2504
25042204,2204,0.063186154,2504
25042004,2004,0.09217012,2504
25042204,2204,0.120846313,2504
25042204,2204,0.096712981,2504
25042204,2204,0.111668254,2504
25042204,2204,0.063186154,2504
25042004,2004,0.100067966,2504
25042204,2204,0.120846313,2504
25042204,2204,0.055411011,2504
25042004,2004,0.140218111,2504
25042004,2004,0.059319079,2504
25042204,2204,0.127764913,2504
25042004,2004,0.100067966,2504
25042204,2204,0.070083944,2504
25042204,2204,0.157312856,2504
25042204,2204,0.064607596,2504
25042204,2204,0.096046327,2504
25042004,2004,0.081962284,2504
25042004,2004,0.06743,2504
25042204,2204,0.055411011,2504
25042004,2004,0.105574419,2504
25042004,2004,0.129184801,2504
25042204,2204,0.075234768,2504
25042004,2004,0.105717535,2504
25042004,2004,0.085443482,2504
25042004,2004,0.105717535,2504
25042004,2004,0.112042109,2504
25042204,2204,0.10176741,2504
25042004,2004,0.111186597,2504
25042004,2004,0.085443482,2504
25042004,2004,0.112042109,2504
25042004,2004,0.082015846,2504
25042004,2004,0.110087155,2504
25042004,2004,0.081963905,2504
25042004,2004,0.082015846,2504
25042004,2004,0.107698617,2504
25042204,2204,0.110432531,2504
25042004,2004,0.08023525,2504
25042204,2204,0.123040751,2504
25042204,2204,0.110432531,2504
25042004,2004,0.08023525,2504
25042004,2004,0.038472228,2504
25042204,2204,0.108373087,2504
25042004,2004,0.063597903,2504
25042204,2204,0.10176741,2504
25042004,2004,0.103708421,2504
25042204,2204,0.123040751,2504
25042204,2204,0.092804528,2504
25042204,2204,0.042622093,2504
25042204,2204,0.046381866,2504
25042004,2004,0.038472228,2504
25042204,2204,0.092804528,2504
25042204,2204,0.084863273,2504
25042004,2004,0.063597903,2504
25042204,2204,0.046381866,2504
25042004,2004,0.102321467,2504
25042004,2004,0.082655611,2504
25042004,2004,0.116097482,2504
25042204,2204,0.089230113,2504
25042204,2204,0.067626864,2504
25042204,2204,0.042622093,2504
25042204,2204,0.082672974,2504
25042004,2004,0.102321467,2504
25042204,2204,0.163605714,2504
25042204,2204,0.089230113,2504
25042004,2004,0.082655611,2504
25042004,2004,0.143241375,2504
25042204,2204,0.04942164,2504
25042004,2004,0.056200954,2504
25042004,2004,0.150038264,2504
25042204,2204,0.094826626,2504
25042004,2004,0.049846531,2504
25042204,2204,0.103804551,2504
25042004,2004,0.084683504,2504
25042004,2004,0.084683504,2504
25042204,2204,0.091380644,2504
25042004,2004,0.114651076,2504
25042004,2004,0.049846531,2504
25042004,2004,0.056200954,2504
25042204,2204,0.091380644,2504
25042004,2004,0.076903748,2504
25042204,2204,0.067626864,2504
25042204,2204,0.104972015,2504
25042204,2204,0.04942164,2504
25042204,2204,0.104972015,2504
25041904,1904,0.082335749,2504
25042104,2104,0.044204057,2504
25041904,1904,0.082335749,2504
25041904,1904,0.068709193,2504
25042104,2104,0.133966795,2504
25041904,1904,0.104956101,2504
25041904,1904,0.068709193,2504
25041904,1904,0.101889761,2504
25042104,2104,0.097125503,2504
25041904,1904,0.102069563,2504
25042104,2104,0.044204057,2504
25041904,1904,0.078502303,2504
25042104,2104,0.131357143,2504
25042104,2104,0.026007387,2504
25042104,2104,0.097125503,2504
25041904,1904,0.07675048,2504
25041904,1904,0.078502303,2504
25042104,2104,0.055720655,2504
25042104,2104,0.108272841,2504
25042104,2104,0.068873099,2504
25042104,2104,0.062513979,2504
25041904,1904,0.147960337,2504
25041904,1904,0.084939837,2504
25042104,2104,0.055720655,2504
25041904,1904,0.091874921,2504
25042104,2104,0.068873099,2504
25042104,2104,0.026007387,2504
25041904,1904,0.084939837,2504
25042104,2104,0.062513979,2504
25042104,2104,0.030169455,2504
25041904,1904,0.101967577,2504
25041904,1904,0.11239698,2504
25042104,2104,0.153761039,2504
25042104,2104,0.07356227,2504
25042104,2104,0.080627562,2504
25042104,2104,0.089019945,2504
25042104,2104,0.07356227,2504
25041904,1904,0.0857317,2504
25042104,2104,0.077855883,2504
25041904,1904,0.073187994,2504
25042104,2104,0.093985721,2504
25041904,1904,0.094306419,2504
25042104,2104,0.030169455,2504
25041904,1904,0.087770671,2504
25041904,1904,0.121259988,2504
25042104,2104,0.082875297,2504
25042104,2104,0.080801432,2504
25041904,1904,0.101967577,2504
25041904,1904,0.0857317,2504
25042104,2104,0.093985721,2504
25041904,1904,0.076051538,2504
25042104,2104,0.091317672,2504
25041904,1904,0.095172308,2504
25041904,1904,0.124515765,2504
25041904,1904,0.076051538,2504
25041904,1904,0.095172308,2504
25042104,2104,0.077855883,2504
25042104,2104,0.080627562,2504
25042104,2104,0.076360423,2504
25041904,1904,0.103335339,2504
25041904,1904,0.073187994,2504
25041904,1904,0.097139142,2504
25042104,2104,0.091317672,2504
25042104,2104,0.13816775,2504
25041904,1904,0.077189472,2504
25041904,1904,0.05769197,2504
25042104,2104,0.172391326,2504
25041904,1904,0.111078826,2504
25041904,1904,0.05769197,2504
25041904,1904,0.092234617,2504
25041904,1904,0.20560803,2504
25042104,2104,0.076360423,2504
25042104,2104,0.107999473,2504
25041904,1904,0.097139142,2504
25041904,1904,0.052991144,2504
25041904,1904,0.127679297,2504
25042104,2104,0.117113486,2504
25042104,2104,0.05410012,2504
25042104,2104,0.068165578,2504
25041904,1904,0.097674378,2504
25041904,1904,0.103335339,2504
25041904,1904,0.097674378,2504
25041904,1904,0.070790541,2504
25042104,2104,0.056515808,2504
25042104,2104,0.107999473,2504
25041904,1904,0.091963299,2504
25041904,1904,0.084194573,2504
25042104,2104,0.05410012,2504
25042104,2104,0.06742656,2504
25041904,1904,0.04942164,2504
25042104,2104,0.06742656,2504
25042104,2104,0.10439473,2504
25041904,1904,0.052991144,2504
25042104,2104,0.10439473,2504
25041904,1904,0.11341987,2504
25042104,2104,0.117859347,2504
25042104,2104,0.068165578,2504
25042104,2104,0.104867671,2504
25041904,1904,0.070790541,2504
25042104,2104,0.072403211,2504
25041804,1804,0.063112213,2504
25041804,1804,0.100755189,2504
25041804,1804,0.06135627,2504
25042004,2004,0.092892369,2504
25041804,1804,0.06995767,2504
25041804,1804,0.06135627,2504
25042004,2004,0.135884435,2504
25042004,2004,0.054457038,2504
25041804,1804,0.06995767,2504
25041804,1804,0.222636297,2504
25042004,2004,0.097830919,2504
25041804,1804,0.063112213,2504
25042004,2004,0.097830919,2504
25041804,1804,0.075096409,2504
25042004,2004,0.135884435,2504
25042004,2004,0.04692554,2504
25041804,1804,0.100755189,2504
25041804,1804,0.107198362,2504
25042004,2004,0.054457038,2504
25042004,2004,0.092892369,2504
25042004,2004,0.04692554,2504
25041804,1804,0.074210188,2504
25042004,2004,0.061577788,2504
25041804,1804,0.224033075,2504
25042004,2004,0.061577788,2504
25042004,2004,0.119559801,2504
25041804,1804,0.113797341,2504
25041804,1804,0.074210188,2504
25041804,1804,0.122067513,2504
25042004,2004,0.094652282,2504
25041804,1804,0.138687384,2504
25042004,2004,0.176976065,2504
25041804,1804,0.122067513,2504
25042004,2004,0.052847662,2504
25041804,1804,0.206102885,2504
25041804,1804,0.143929829,2504
25042004,2004,0.072601738,2504
25041804,1804,0.197489865,2504
25042004,2004,0.176976065,2504
25041804,1804,0.028897097,2504
25041804,1804,0.028897097,2504
25042004,2004,0.141977603,2504
25041804,1804,0.13095251,2504
25041804,1804,0.197489865,2504
25042004,2004,0.052847662,2504
25041804,1804,0.136916218,2504
25042004,2004,0.124776676,2504
25042004,2004,0.050437646,2504
25041804,1804,0.035154836,2504
25041804,1804,0.191677516,2504
25042004,2004,0.119559801,2504
25041804,1804,0.13095251,2504
25041804,1804,0.055782792,2504
25042004,2004,0.120047053,2504
25042004,2004,0.165130155,2504
25042004,2004,0.11911583,2504
25042004,2004,0.11911583,2504
25041804,1804,0.055782792,2504
25042004,2004,0.050437646,2504
25041804,1804,0.166660369,2504
25042004,2004,0.166765229,2504
25041804,1804,0.035154836,2504
25041804,1804,0.034676516,2504
25042004,2004,0.093452372,2504
25042004,2004,0.124776676,2504
25041804,1804,0.051011766,2504
25041804,1804,0.082821311,2504
25041804,1804,0.12779168,2504
25042004,2004,0.093452372,2504
25041804,1804,0.189094852,2504
25041804,1804,0.133693098,2504
25042004,2004,0.189201547,2504
25042004,2004,0.13692662,2504
25041804,1804,0.034676516,2504
25042004,2004,0.080294209,2504
25042004,2004,0.215554204,2504
25042004,2004,0.066364613,2504
25042004,2004,0.130881202,2504
25042004,2004,0.066364613,2504
25042004,2004,0.11471171,2504
25042004,2004,0.150002981,2504
25042004,2004,0.173536016,2504
25041704,1704,0.048250365,2504
25041704,1704,0.232584588,2504
25041704,1704,0.130644265,2504
25041704,1704,0.048250365,2504
25041704,1704,0.130644265,2504
25041704,1704,0.232584588,2504
25041704,1704,0.256154744,2504
25041704,1704,0.157699756,2504
25041704,1704,0.123564202,2504
25041704,1704,0.076475783,2504
25041704,1704,0.105618128,2504
25041704,1704,0.105618128,2504
25041904,1904,0.090589457,2504
25041704,1704,0.199188047,2504
25041904,1904,0.173999852,2504
25041904,1904,0.090589457,2504
25041904,1904,0.106938667,2504
25041704,1704,0.076475783,2504
25041904,1904,0.098868781,2504
25041704,1704,0.111488179,2504
25041904,1904,0.12101482,2504
25041604,1604,0.180300287,2504
25041904,1904,0.106938667,2504
25041904,1904,0.075234634,2504
25041904,1904,0.10812072,2504
25041904,1904,0.12101482,2504
25041704,1704,0.074176013,2504
25041904,1904,0.060653317,2504
25041704,1704,0.080041393,2504
25041704,1704,0.068687615,2504
25041704,1704,0.07522503,2504
25041904,1904,0.153695621,2504
25041704,1704,0.080041393,2504
25041704,1704,0.112039231,2504
25041904,1904,0.153695621,2504
25041704,1704,0.074176013,2504
25041904,1904,0.072707072,2504
25041904,1904,0.060653317,2504
25041704,1704,0.174807861,2504
25041704,1704,0.07522503,2504
25041604,1604,0.047876831,2504
25041704,1704,0.112039231,2504
25041904,1904,0.138487561,2504
25041904,1904,0.093193346,2504
25041704,1704,0.125764817,2504
25041704,1704,0.073063454,2504
25041904,1904,0.120600058,2504
25041904,1904,0.084184729,2504
25041904,1904,0.075234634,2504
25041904,1904,0.075615605,2504
25041904,1904,0.073737159,2504
25041904,1904,0.073737159,2504
25041704,1704,0.096194258,2504
25041704,1704,0.125764817,2504
25041704,1704,0.068687615,2504
25041604,1604,0.047876831,2504
25041904,1904,0.017338259,2504
25041704,1704,0.136756363,2504
25041704,1704,0.061334131,2504
25041704,1704,0.061334131,2504
25041904,1904,0.017338259,2504
25041704,1704,0.07830631,2504
25041904,1904,0.112237456,2504
25041904,1904,0.117656972,2504
25041904,1904,0.120042709,2504
25041904,1904,0.154637824,2504
25041904,1904,0.117656972,2504
25041904,1904,0.139285998,2504
25041704,1704,0.096194258,2504
25041904,1904,0.076229809,2504
25041904,1904,0.139285998,2504
25041904,1904,0.111727335,2504
25041904,1904,0.111727335,2504
25041904,1904,0.094995753,2504
25041704,1704,0.067238727,2504
25041704,1704,0.184224297,2504
25041904,1904,0.077822102,2504
25041904,1904,0.125005028,2504
25041904,1904,0.083374232,2504
25041604,1604,0.040866666,2504
25041904,1904,0.083374232,2504
25041904,1904,0.076229809,2504
25041904,1904,0.087768481,2504
25041904,1904,0.077822102,2504
25041904,1904,0.166347248,2504
25041904,1904,0.110737327,2504
25041604,1604,0.040866666,2504
25041604,1604,0.152391994,2504
25041604,1604,0.085664176,2504
25041804,1804,0.037287334,2504
25041604,1604,0.152391994,2504
25041604,1604,0.088739528,2504
25041604,1604,0.088739528,2504
25041804,1804,0.089497617,2504
25041604,1604,0.085664176,2504
25041804,1804,0.037287334,2504
25041604,1604,0.090196446,2504
25041604,1604,0.159768284,2504
25041804,1804,0.134919589,2504
25041604,1604,0.072398907,2504
25041804,1804,0.100330143,2504
25041604,1604,0.112662203,2504
25041604,1604,0.111394344,2504
25041804,1804,0.099594674,2504
25041604,1604,0.072398907,2504
25041604,1604,0.168255721,2504
25041804,1804,0.089497617,2504
25041604,1604,0.090196446,2504
25041604,1604,0.081436767,2504
25041804,1804,0.137303175,2504
25041604,1604,0.111394344,2504
25041604,1604,0.066834572,2504
25041804,1804,0.093254689,2504
25041804,1804,0.067920191,2504
25041604,1604,0.143357455,2504
25041804,1804,0.149427156,2504
25041804,1804,0.149427156,2504
25041604,1604,0.103848326,2504
25041804,1804,0.067920191,2504
25041804,1804,0.15737063,2504
25041604,1604,0.071263129,2504
25041804,1804,0.071941941,2504
25041604,1604,0.103848326,2504
25041604,1604,0.119346787,2504
25041604,1604,0.073319828,2504
25041804,1804,0.085825412,2504
25041804,1804,0.085825412,2504
25041804,1804,0.153754464,2504
25041604,1604,0.101987122,2504
25041804,1804,0.143385633,2504
25041804,1804,0.071941941,2504
25041604,1604,0.112662203,2504
25041804,1804,0.063775101,2504
25041604,1604,0.066834572,2504
25041604,1604,0.086361394,2504
25041604,1604,0.086361394,2504
25041604,1604,0.069892754,2504
25041604,1604,0.087942819,2504
25041604,1604,0.095851283,2504
25041604,1604,0.15962419,2504
25041804,1804,0.063775101,2504
25041604,1604,0.072240246,2504
25041804,1804,0.121224967,2504
25041804,1804,0.124128853,2504
25041804,1804,0.084077167,2504
25041604,1604,0.072240246,2504
25041804,1804,0.137303175,2504
25041604,1604,0.069892754,2504
25041604,1604,0.073319828,2504
25041604,1604,0.071118341,2504
25041804,1804,0.041235358,2504
25041804,1804,0.121224967,2504
25041604,1604,0.101789184,2504
25041604,1604,0.102203327,2504
25041604,1604,0.102203327,2504
25041604,1604,0.159527218,2504
25041604,1604,0.076340861,2504
25041604,1604,0.102132168,2504
25041804,1804,0.174475319,2504
25041804,1804,0.093923874,2504
25041804,1804,0.126754922,2504
25041804,1804,0.115231814,2504
25041804,1804,0.080480897,2504
25041604,1604,0.071118341,2504
25041804,1804,0.084077167,2504
25041804,1804,0.143358138,2504
25041804,1804,0.041235358,2504
25041804,1804,0.120441325,2504
25041604,1604,0.102132168,2504
25041804,1804,0.194105841,2504
25041804,1804,0.14945527,2504
25041804,1804,0.120441325,2504
25041804,1804,0.080480897,2504
25041604,1604,0.076732692,2504
25041804,1804,0.069570924,2504
25041504,1504,0.14629607,2504
25041704,1704,0.100172343,2504
25041704,1704,0.173960045,2504
25041704,1704,0.107294459,2504
25041504,1504,0.109728853,2504
25041504,1504,0.108250137,2504
25041504,1504,0.109728853,2504
25041504,1504,0.078405444,2504
25041504,1504,0.095163191,2504
25041704,1704,0.062904011,2504
25041704,1704,0.083216731,2504
25041704,1704,0.062904011,2504
25041504,1504,0.098239108,2504
25041704,1704,0.107294459,2504
25041504,1504,0.078405444,2504
25041704,1704,0.083216731,2504
25041704,1704,0.081517363,2504
25041504,1504,0.106065626,2504
25041504,1504,0.105032545,2504
25041504,1504,0.095163191,2504
25041504,1504,0.11268943,2504
25041504,1504,0.066924149,2504
25041704,1704,0.081517363,2504
25041504,1504,0.017338258,2504
25041504,1504,0.11268943,2504
25041504,1504,0.076570491,2504
25042303,2303,0.236466989,2504
25041504,1504,0.044627074,2504
25041504,1504,0.017338258,2504
25041504,1504,0.11558374,2504
25041704,1704,0.082266501,2504
25041504,1504,0.105032545,2504
25041704,1704,0.082266501,2504
25041704,1704,0.118865989,2504
25041504,1504,0.164246246,2504
25041504,1504,0.044627074,2504
25041704,1704,0.158401255,2504
25041704,1704,0.118865989,2504
25041504,1504,0.125348191,2504
25041504,1504,0.066924149,2504
25041504,1504,0.092843715,2504
25041704,1704,0.129185101,2504
25041504,1504,0.0788638,2504
25041704,1704,0.150922803,2504
25041604,1604,0.205232684,2504
25041504,1504,0.189465025,2504
25041704,1704,0.032581397,2504
25042303,2303,0.104749485,2504
25041704,1704,0.046204303,2504
25041504,1504,0.123431541,2504
25041504,1504,0.131853792,2504
25042403,2403,0.071581026,2504
25042403,2403,0.06301349,2504
25042403,2403,0.089982075,2504
25041504,1504,0.092843715,2504
25041704,1704,0.030649999,2504
25042403,2403,0.06301349,2504
25042403,2403,0.089982075,2504
25042403,2403,0.093357794,2504
25042403,2403,0.103457308,2504
25041704,1704,0.129185101,2504
25041704,1704,0.032581397,2504
25041504,1504,0.075725142,2504
25041704,1704,0.150922803,2504
25041504,1504,0.12820152,2504
25041504,1504,0.129451183,2504
25041704,1704,0.082192305,2504
25042403,2403,0.07371101,2504
25041504,1504,0.03065,2504
25041504,1504,0.03065,2504
25041504,1504,0.075725142,2504
25042403,2403,0.095599491,2504
25042403,2403,0.103457308,2504
25041704,1704,0.030649999,2504
25041704,1704,0.086456908,2504
25041504,1504,0.027414193,2504
25041704,1704,0.135910723,2504
25041504,1504,0.170889178,2504
25041504,1504,0.163144687,2504
25042403,2403,0.07371101,2504
25042403,2403,0.221730468,2504
25041504,1504,0.139655684,2504
25041504,1504,0.027414193,2504
25041504,1504,0.089254147,2504
25041704,1704,0.1462301,2504
25041504,1504,0.123130387,2504
25041704,1704,0.1462301,2504
25042403,2403,0.102923801,2504
25041704,1704,0.08587525,2504
25042403,2403,0.076829398,2504
25042403,2403,0.104518754,2504
25041704,1704,0.111551895,2504
25041704,1704,0.107022327,2504
25041504,1504,0.03065,2504
25042403,2403,0.118601685,2504
25041704,1704,0.086456908,2504
25041504,1504,0.043441863,2504
25042403,2403,0.031256989,2504
25041504,1504,0.123130387,2504
25042403,2403,0.076829398,2504
25042403,2403,0.118601685,2504
25041704,1704,0.077883209,2504
25042403,2403,0.109004881,2504
25042403,2403,0.109004881,2504
25042403,2403,0.137209097,2504
25042403,2403,0.147495478,2504
25041704,1704,0.077883209,2504
25041704,1704,0.107022327,2504
25042403,2403,0.078315931,2504
25041704,1704,0.111551895,2504
25041704,1704,0.114439072,2504
25042403,2403,0.051280747,2504
25042303,2303,0.104749485,2504
25041704,1704,0.236692911,2504
25042403,2403,0.051280747,2504
25042403,2403,0.082581549,2504
25042403,2403,0.082581549,2504
25042403,2403,0.116002379,2504
25042403,2403,0.031256989,2504
25042403,2403,0.116002379,2504
25042303,2303,0.05517,2504
25042303,2303,0.05517,2504
25042403,2403,0.069702829,2504
25042303,2303,0.089531583,2504
25041404,1404,0.080290261,2504
25042403,2403,0.080748081,2504
25042403,2403,0.069702829,2504
25042403,2403,0.096118619,2504
25042403,2403,0.100103013,2504
25042403,2403,0.085016479,2504
25041404,1404,0.124827955,2504
25042403,2403,0.096118619,2504
25041404,1404,0.131028501,2504
25041404,1404,0.124827955,2504
25041404,1404,0.113031615,2504
25041404,1404,0.080290261,2504
25042403,2403,0.080748081,2504
25042403,2403,0.069537008,2504
25042403,2403,0.069537008,2504
25042403,2403,0.082945555,2504
25042403,2403,0.100103013,2504
25041404,1404,0.157886552,2504
25042403,2403,0.082945555,2504
25041404,1404,0.158047127,2504
25041404,1404,0.086902633,2504
25041604,1604,0.089020295,2504
25041404,1404,0.158047127,2504
25041604,1604,0.089020295,2504
25041404,1404,0.128321984,2504
25041404,1404,0.062513979,2504
25042403,2403,0.106969691,2504
25041604,1604,0.097499414,2504
25041604,1604,0.097678286,2504
25041404,1404,0.076110281,2504
25041404,1404,0.076110281,2504
25041604,1604,0.07990533,2504
25041604,1604,0.097678286,2504
25041604,1604,0.07506916,2504
25041604,1604,0.07990533,2504
25041404,1404,0.165282846,2504
25041404,1404,0.062513979,2504
25041604,1604,0.093244567,2504
25041404,1404,0.143187062,2504
25041604,1604,0.17759498,2504
25041404,1404,0.071624007,2504
25041604,1604,0.083954204,2504
